commentary_id,mp4url,status
5683,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/8dea9d88c07e6e5ab8291de611300d86a1e02663.mp4,404
5689,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c9ac10447627d98313b23a0d7e195b22e71d683f.mp4,404
5693,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/faaf327f26da1432a2fe45be42985420e4dea059.mp4,404
5698,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e51c1356de99bb0daac806edeff62dc3bab756c9.mp4,404
5701,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/72fc519b59e04d71ab30b94fcd8952d8365e2cbb.mp4,404
5702,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f7d45e52da5603669d243ce871fc45f17d8a9426.mp4,404
5704,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6a6acbb964ea2301c728d43e7386b26f9b1356c1.mp4,404
5709,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c2331a1db31df26aa59fb33e587554d384140ab0.mp4,404
5710,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5453db6c5f25705cb9c170c821eb8549947596e7.mp4,404
5713,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b2f666175dda23d1a62cab0f01f6f0883d36cadd.mp4,404
5715,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/165bd5f9cf98d3c68fd4e385ecdd72f1e4d503e4.mp4,404
5718,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/dd9e8fd45932fd7e6bd834a53c03490fdf355db5.mp4,404
5720,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/7138d4b36bec09677f5c1239dc4f104ce90e4743.mp4,404
5721,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a0a76d60e91af34d3612827b1f504bf8839e6773.mp4,404
5723,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e82b5122e218668ae6074f73785fae2fcf0b460b.mp4,404
5727,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/62ad40b165ba40b47c8a1e6f030fcb0403fca281.mp4,404
5735,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/d4e7e91040a8d48e962d486bfa872320eb0000d2.mp4,404
